0,0,0|140.556,199.139,100
70.278,49.7848,12.5|87.8475,74.6773,25
70.278,49.7848,12.5|79.0627,62.2311,18.75
70.278,49.7848,12.5|74.6703,56.008,15.625
70.278,56.008,12.5|74.6703,62.2311,15.625
79.0627,49.7848,12.5|87.8475,62.2311,18.75
79.0627,49.7848,12.5|83.4551,56.008,15.625
79.0627,56.008,12.5|83.4551,62.2311,15.625
70.278,62.2311,12.5|79.0627,74.6773,18.75
70.278,62.2311,12.5|74.6703,68.4542,15.625
70.278,68.4542,12.5|74.6703,74.6773,15.625
79.0627,62.2311,12.5|87.8475,74.6773,18.75
79.0627,62.2311,12.5|83.4551,68.4542,15.625
79.0627,68.4542,12.5|83.4551,74.6773,15.625
70.278,49.7848,18.75|79.0627,62.2311,25
70.278,49.7848,18.75|74.6703,56.008,21.875
70.278,56.008,18.75|74.6703,62.2311,21.875
79.0627,49.7848,18.75|87.8475,62.2311,25
79.0627,49.7848,18.75|83.4551,56.008,21.875
79.0627,56.008,18.75|83.4551,62.2311,21.875
70.278,62.2311,18.75|79.0627,74.6773,25
70.278,62.2311,18.75|74.6703,68.4542,21.875
70.278,68.4542,18.75|74.6703,74.6773,21.875
79.0627,62.2311,18.75|87.8475,74.6773,25
79.0627,62.2311,18.75|83.4551,68.4542,21.875
79.0627,68.4542,18.75|83.4551,74.6773,21.875
87.8475,49.7848,12.5|105.417,74.6773,25
87.8475,49.7848,12.5|96.6322,62.2311,18.75
87.8475,49.7848,12.5|92.2398,56.008,15.625
87.8475,56.008,12.5|92.2398,62.2311,15.625
96.6322,49.7848,12.5|105.417,62.2311,18.75
96.6322,49.7848,12.5|101.025,56.008,15.625
96.6322,56.008,12.5|101.025,62.2311,15.625
87.8475,62.2311,12.5|96.6322,74.6773,18.75
87.8475,62.2311,12.5|92.2398,68.4542,15.625
87.8475,68.4542,12.5|92.2398,74.6773,15.625
96.6322,62.2311,12.5|105.417,74.6773,18.75
96.6322,62.2311,12.5|101.025,68.4542,15.625
96.6322,68.4542,12.5|101.025,74.6773,15.625
87.8475,49.7848,18.75|96.6322,62.2311,25
87.8475,49.7848,18.75|92.2398,56.008,21.875
87.8475,56.008,18.75|92.2398,62.2311,21.875
96.6322,49.7848,18.75|105.417,62.2311,25
96.6322,49.7848,18.75|101.025,56.008,21.875
96.6322,56.008,18.75|101.025,62.2311,21.875
87.8475,62.2311,18.75|96.6322,74.6773,25
87.8475,62.2311,18.75|92.2398,68.4542,21.875
87.8475,68.4542,18.75|92.2398,74.6773,21.875
96.6322,62.2311,18.75|105.417,74.6773,25
96.6322,62.2311,18.75|101.025,68.4542,21.875
96.6322,68.4542,18.75|101.025,74.6773,21.875
70.278,74.6773,12.5|87.8475,99.5697,25
70.278,74.6773,12.5|79.0627,87.1235,18.75
70.278,74.6773,12.5|74.6703,80.9004,15.625
70.278,80.9004,12.5|74.6703,87.1235,15.625
79.0627,74.6773,12.5|87.8475,87.1235,18.75
79.0627,74.6773,12.5|83.4551,80.9004,15.625
79.0627,80.9004,12.5|83.4551,87.1235,15.625
70.278,87.1235,12.5|79.0627,99.5697,18.75
70.278,87.1235,12.5|74.6703,93.3466,15.625
70.278,93.3466,12.5|74.6703,99.5697,15.625
79.0627,87.1235,12.5|87.8475,99.5697,18.75
79.0627,87.1235,12.5|83.4551,93.3466,15.625
79.0627,93.3466,12.5|83.4551,99.5697,15.625
70.278,74.6773,18.75|79.0627,87.1235,25
70.278,74.6773,18.75|74.6703,80.9004,21.875
70.278,80.9004,18.75|74.6703,87.1235,21.875
79.0627,74.6773,18.75|87.8475,87.1235,25
79.0627,74.6773,18.75|83.4551,80.9004,21.875
79.0627,80.9004,18.75|83.4551,87.1235,21.875
70.278,87.1235,18.75|79.0627,99.5697,25
70.278,87.1235,18.75|74.6703,93.3466,21.875
70.278,93.3466,18.75|74.6703,99.5697,21.875
79.0627,87.1235,18.75|87.8475,99.5697,25
79.0627,87.1235,18.75|83.4551,93.3466,21.875
79.0627,93.3466,18.75|83.4551,99.5697,21.875
87.8475,74.6773,12.5|105.417,99.5697,25
87.8475,74.6773,12.5|96.6322,87.1235,18.75
87.8475,74.6773,12.5|92.2398,80.9004,15.625
87.8475,80.9004,12.5|92.2398,87.1235,15.625
96.6322,74.6773,12.5|105.417,87.1235,18.75
96.6322,74.6773,12.5|101.025,80.9004,15.625
96.6322,80.9004,12.5|101.025,87.1235,15.625
87.8475,87.1235,12.5|96.6322,99.5697,18.75
87.8475,87.1235,12.5|92.2398,93.3466,15.625
87.8475,93.3466,12.5|92.2398,99.5697,15.625
96.6322,87.1235,12.5|105.417,99.5697,18.75
96.6322,87.1235,12.5|101.025,93.3466,15.625
96.6322,93.3466,12.5|101.025,99.5697,15.625
87.8475,74.6773,18.75|96.6322,87.1235,25
87.8475,74.6773,18.75|92.2398,80.9004,21.875
87.8475,80.9004,18.75|92.2398,87.1235,21.875
96.6322,74.6773,18.75|105.417,87.1235,25
96.6322,74.6773,18.75|101.025,80.9004,21.875
96.6322,80.9004,18.75|101.025,87.1235,21.875
87.8475,87.1235,18.75|96.6322,99.5697,25
87.8475,87.1235,18.75|92.2398,93.3466,21.875
87.8475,93.3466,18.75|92.2398,99.5697,21.875
96.6322,87.1235,18.75|105.417,99.5697,25
96.6322,87.1235,18.75|101.025,93.3466,21.875
96.6322,93.3466,18.75|101.025,99.5697,21.875
105.417,49.7848,0|140.556,99.5697,25
105.417,49.7848,0|122.986,74.6773,12.5
105.417,49.7848,0|114.202,62.2311,6.25
105.417,49.7848,0|109.809,56.008,3.125
105.417,56.008,0|109.809,62.2311,3.125
114.202,49.7848,0|122.986,62.2311,6.25
114.202,49.7848,0|118.594,56.008,3.125
114.202,56.008,0|118.594,62.2311,3.125
105.417,62.2311,0|114.202,74.6773,6.25
105.417,62.2311,0|109.809,68.4542,3.125
105.417,68.4542,0|109.809,74.6773,3.125
114.202,62.2311,0|122.986,74.6773,6.25
114.202,62.2311,0|118.594,68.4542,3.125
114.202,68.4542,0|118.594,74.6773,3.125
105.417,49.7848,6.25|114.202,62.2311,12.5
105.417,49.7848,6.25|109.809,56.008,9.375
105.417,56.008,6.25|109.809,62.2311,9.375
114.202,49.7848,6.25|122.986,62.2311,12.5
114.202,49.7848,6.25|118.594,56.008,9.375
114.202,56.008,6.25|118.594,62.2311,9.375
105.417,62.2311,6.25|114.202,74.6773,12.5
105.417,62.2311,6.25|109.809,68.4542,9.375
105.417,68.4542,6.25|109.809,74.6773,9.375
114.202,62.2311,6.25|122.986,74.6773,12.5
114.202,62.2311,6.25|118.594,68.4542,9.375
114.202,68.4542,6.25|118.594,74.6773,9.375
122.986,49.7848,0|140.556,74.6773,12.5
122.986,49.7848,0|131.771,62.2311,6.25
122.986,49.7848,0|127.379,56.008,3.125
122.986,56.008,0|127.379,62.2311,3.125
131.771,49.7848,0|140.556,62.2311,6.25
131.771,49.7848,0|136.164,56.008,3.125
131.771,56.008,0|136.164,62.2311,3.125
122.986,62.2311,0|131.771,74.6773,6.25
122.986,62.2311,0|127.379,68.4542,3.125
122.986,68.4542,0|127.379,74.6773,3.125
131.771,62.2311,0|140.556,74.6773,6.25
131.771,62.2311,0|136.164,68.4542,3.125
131.771,68.4542,0|136.164,74.6773,3.125
122.986,49.7848,6.25|131.771,62.2311,12.5
122.986,49.7848,6.25|127.379,56.008,9.375
122.986,56.008,6.25|127.379,62.2311,9.375
131.771,49.7848,6.25|140.556,62.2311,12.5
131.771,49.7848,6.25|136.164,56.008,9.375
131.771,56.008,6.25|136.164,62.2311,9.375
122.986,62.2311,6.25|131.771,74.6773,12.5
122.986,62.2311,6.25|127.379,68.4542,9.375
122.986,68.4542,6.25|127.379,74.6773,9.375
131.771,62.2311,6.25|140.556,74.6773,12.5
131.771,62.2311,6.25|136.164,68.4542,9.375
131.771,68.4542,6.25|136.164,74.6773,9.375
105.417,74.6773,0|122.986,99.5697,12.5
105.417,74.6773,0|114.202,87.1235,6.25
105.417,74.6773,0|109.809,80.9004,3.125
105.417,80.9004,0|109.809,87.1235,3.125
114.202,74.6773,0|122.986,87.1235,6.25
114.202,74.6773,0|118.594,80.9004,3.125
114.202,80.9004,0|118.594,87.1235,3.125
105.417,87.1235,0|114.202,99.5697,6.25
105.417,87.1235,0|109.809,93.3466,3.125
105.417,93.3466,0|109.809,99.5697,3.125
114.202,87.1235,0|122.986,99.5697,6.25
114.202,87.1235,0|118.594,93.3466,3.125
114.202,93.3466,0|118.594,99.5697,3.125
105.417,74.6773,6.25|114.202,87.1235,12.5
105.417,74.6773,6.25|109.809,80.9004,9.375
105.417,80.9004,6.25|109.809,87.1235,9.375
114.202,74.6773,6.25|122.986,87.1235,12.5
114.202,74.6773,6.25|118.594,80.9004,9.375
114.202,80.9004,6.25|118.594,87.1235,9.375
105.417,87.1235,6.25|114.202,99.5697,12.5
105.417,87.1235,6.25|109.809,93.3466,9.375
105.417,93.3466,6.25|109.809,99.5697,9.375
114.202,87.1235,6.25|122.986,99.5697,12.5
114.202,87.1235,6.25|118.594,93.3466,9.375
114.202,93.3466,6.25|118.594,99.5697,9.375
122.986,74.6773,0|140.556,99.5697,12.5
122.986,74.6773,0|131.771,87.1235,6.25
122.986,74.6773,0|127.379,80.9004,3.125
122.986,80.9004,0|127.379,87.1235,3.125
131.771,74.6773,0|140.556,87.1235,6.25
131.771,74.6773,0|136.164,80.9004,3.125
131.771,80.9004,0|136.164,87.1235,3.125
122.986,87.1235,0|131.771,99.5697,6.25
122.986,87.1235,0|127.379,93.3466,3.125
122.986,93.3466,0|127.379,99.5697,3.125
131.771,87.1235,0|140.556,99.5697,6.25
131.771,87.1235,0|136.164,93.3466,3.125
131.771,93.3466,0|136.164,99.5697,3.125
122.986,74.6773,6.25|131.771,87.1235,12.5
122.986,74.6773,6.25|127.379,80.9004,9.375
122.986,80.9004,6.25|127.379,87.1235,9.375
131.771,74.6773,6.25|140.556,87.1235,12.5
131.771,74.6773,6.25|136.164,80.9004,9.375
131.771,80.9004,6.25|136.164,87.1235,9.375
122.986,87.1235,6.25|131.771,99.5697,12.5
122.986,87.1235,6.25|127.379,93.3466,9.375
122.986,93.3466,6.25|127.379,99.5697,9.375
131.771,87.1235,6.25|140.556,99.5697,12.5
131.771,87.1235,6.25|136.164,93.3466,9.375
131.771,93.3466,6.25|136.164,99.5697,9.375
105.417,49.7848,12.5|122.986,74.6773,25
105.417,49.7848,12.5|114.202,62.2311,18.75
105.417,49.7848,12.5|109.809,56.008,15.625
105.417,56.008,12.5|109.809,62.2311,15.625
114.202,49.7848,12.5|122.986,62.2311,18.75
114.202,49.7848,12.5|118.594,56.008,15.625
114.202,56.008,12.5|118.594,62.2311,15.625
105.417,62.2311,12.5|114.202,74.6773,18.75
105.417,62.2311,12.5|109.809,68.4542,15.625
105.417,68.4542,12.5|109.809,74.6773,15.625
114.202,62.2311,12.5|122.986,74.6773,18.75
114.202,62.2311,12.5|118.594,68.4542,15.625
114.202,68.4542,12.5|118.594,74.6773,15.625
105.417,49.7848,18.75|114.202,62.2311,25
105.417,49.7848,18.75|109.809,56.008,21.875
105.417,56.008,18.75|109.809,62.2311,21.875
114.202,49.7848,18.75|122.986,62.2311,25
114.202,49.7848,18.75|118.594,56.008,21.875
114.202,56.008,18.75|118.594,62.2311,21.875
105.417,62.2311,18.75|114.202,74.6773,25
105.417,62.2311,18.75|109.809,68.4542,21.875
105.417,68.4542,18.75|109.809,74.6773,21.875
114.202,62.2311,18.75|122.986,74.6773,25
114.202,62.2311,18.75|118.594,68.4542,21.875
114.202,68.4542,18.75|118.594,74.6773,21.875
122.986,49.7848,12.5|140.556,74.6773,25
122.986,49.7848,12.5|131.771,62.2311,18.75
122.986,49.7848,12.5|127.379,56.008,15.625
122.986,56.008,12.5|127.379,62.2311,15.625
131.771,49.7848,12.5|140.556,62.2311,18.75
131.771,49.7848,12.5|136.164,56.008,15.625
131.771,56.008,12.5|136.164,62.2311,15.625
122.986,62.2311,12.5|131.771,74.6773,18.75
122.986,62.2311,12.5|127.379,68.4542,15.625
122.986,68.4542,12.5|127.379,74.6773,15.625
131.771,62.2311,12.5|140.556,74.6773,18.75
131.771,62.2311,12.5|136.164,68.4542,15.625
131.771,68.4542,12.5|136.164,74.6773,15.625
122.986,49.7848,18.75|131.771,62.2311,25
122.986,49.7848,18.75|127.379,56.008,21.875
122.986,56.008,18.75|127.379,62.2311,21.875
131.771,49.7848,18.75|140.556,62.2311,25
131.771,49.7848,18.75|136.164,56.008,21.875
131.771,56.008,18.75|136.164,62.2311,21.875
122.986,62.2311,18.75|131.771,74.6773,25
122.986,62.2311,18.75|127.379,68.4542,21.875
122.986,68.4542,18.75|127.379,74.6773,21.875
131.771,62.2311,18.75|140.556,74.6773,25
131.771,62.2311,18.75|136.164,68.4542,21.875
131.771,68.4542,18.75|136.164,74.6773,21.875
105.417,74.6773,12.5|122.986,99.5697,25
105.417,74.6773,12.5|114.202,87.1235,18.75
105.417,74.6773,12.5|109.809,80.9004,15.625
105.417,80.9004,12.5|109.809,87.1235,15.625
114.202,74.6773,12.5|122.986,87.1235,18.75
114.202,74.6773,12.5|118.594,80.9004,15.625
114.202,80.9004,12.5|118.594,87.1235,15.625
105.417,87.1235,12.5|114.202,99.5697,18.75
105.417,87.1235,12.5|109.809,93.3466,15.625
105.417,93.3466,12.5|109.809,99.5697,15.625
114.202,87.1235,12.5|122.986,99.5697,18.75
114.202,87.1235,12.5|118.594,93.3466,15.625
114.202,93.3466,12.5|118.594,99.5697,15.625
105.417,74.6773,18.75|114.202,87.1235,25
105.417,74.6773,18.75|109.809,80.9004,21.875
105.417,80.9004,18.75|109.809,87.1235,21.875
114.202,74.6773,18.75|122.986,87.1235,25
114.202,74.6773,18.75|118.594,80.9004,21.875
114.202,80.9004,18.75|118.594,87.1235,21.875
105.417,87.1235,18.75|114.202,99.5697,25
105.417,87.1235,18.75|109.809,93.3466,21.875
105.417,93.3466,18.75|109.809,99.5697,21.875
114.202,87.1235,18.75|122.986,99.5697,25
114.202,87.1235,18.75|118.594,93.3466,21.875
114.202,93.3466,18.75|118.594,99.5697,21.875
122.986,74.6773,12.5|140.556,99.5697,25
122.986,74.6773,12.5|131.771,87.1235,18.75
122.986,74.6773,12.5|127.379,80.9004,15.625
122.986,80.9004,12.5|127.379,87.1235,15.625
131.771,74.6773,12.5|140.556,87.1235,18.75
131.771,74.6773,12.5|136.164,80.9004,15.625
131.771,80.9004,12.5|136.164,87.1235,15.625
122.986,87.1235,12.5|131.771,99.5697,18.75
122.986,87.1235,12.5|127.379,93.3466,15.625
122.986,93.3466,12.5|127.379,99.5697,15.625
131.771,87.1235,12.5|140.556,99.5697,18.75
131.771,87.1235,12.5|136.164,93.3466,15.625
131.771,93.3466,12.5|136.164,99.5697,15.625
122.986,74.6773,18.75|131.771,87.1235,25
122.986,74.6773,18.75|127.379,80.9004,21.875
122.986,80.9004,18.75|127.379,87.1235,21.875
131.771,74.6773,18.75|140.556,87.1235,25
131.771,74.6773,18.75|136.164,80.9004,21.875
131.771,80.9004,18.75|136.164,87.1235,21.875
122.986,87.1235,18.75|131.771,99.5697,25
122.986,87.1235,18.75|127.379,93.3466,21.875
122.986,93.3466,18.75|127.379,99.5697,21.875
131.771,87.1235,18.75|140.556,99.5697,25
131.771,87.1235,18.75|136.164,93.3466,21.875
131.771,93.3466,18.75|136.164,99.5697,21.875
70.278,0,25|105.417,49.7848,50
70.278,0,25|87.8475,24.8924,37.5
70.278,0,25|79.0627,12.4462,31.25
70.278,0,25|74.6703,6.22311,28.125
70.278,6.22311,25|74.6703,12.4462,28.125
79.0627,0,25|87.8475,12.4462,31.25
79.0627,0,25|83.4551,6.22311,28.125
79.0627,6.22311,25|83.4551,12.4462,28.125
70.278,12.4462,25|79.0627,24.8924,31.25
70.278,12.4462,25|74.6703,18.6693,28.125
70.278,18.6693,25|74.6703,24.8924,28.125
79.0627,12.4462,25|87.8475,24.8924,31.25
79.0627,12.4462,25|83.4551,18.6693,28.125
79.0627,18.6693,25|83.4551,24.8924,28.125
70.278,0,31.25|79.0627,12.4462,37.5
70.278,0,31.25|74.6703,6.22311,34.375
70.278,6.22311,31.25|74.6703,12.4462,34.375
79.0627,0,31.25|87.8475,12.4462,37.5
79.0627,0,31.25|83.4551,6.22311,34.375
79.0627,6.22311,31.25|83.4551,12.4462,34.375
70.278,12.4462,31.25|79.0627,24.8924,37.5
70.278,12.4462,31.25|74.6703,18.6693,34.375
70.278,18.6693,31.25|74.6703,24.8924,34.375
79.0627,12.4462,31.25|87.8475,24.8924,37.5
79.0627,12.4462,31.25|83.4551,18.6693,34.375
79.0627,18.6693,31.25|83.4551,24.8924,34.375
87.8475,0,25|105.417,24.8924,37.5
87.8475,0,25|96.6322,12.4462,31.25
87.8475,0,25|92.2398,6.22311,28.125
87.8475,6.22311,25|92.2398,12.4462,28.125
96.6322,0,25|105.417,12.4462,31.25
96.6322,0,25|101.025,6.22311,28.125
96.6322,6.22311,25|101.025,12.4462,28.125
87.8475,12.4462,25|96.6322,24.8924,31.25
87.8475,12.4462,25|92.2398,18.6693,28.125
87.8475,18.6693,25|92.2398,24.8924,28.125
96.6322,12.4462,25|105.417,24.8924,31.25
96.6322,12.4462,25|101.025,18.6693,28.125
96.6322,18.6693,25|101.025,24.8924,28.125
87.8475,0,31.25|96.6322,12.4462,37.5
87.8475,0,31.25|92.2398,6.22311,34.375
87.8475,6.22311,31.25|92.2398,12.4462,34.375
96.6322,0,31.25|105.417,12.4462,37.5
96.6322,0,31.25|101.025,6.22311,34.375
96.6322,6.22311,31.25|101.025,12.4462,34.375
87.8475,12.4462,31.25|96.6322,24.8924,37.5
87.8475,12.4462,31.25|92.2398,18.6693,34.375
87.8475,18.6693,31.25|92.2398,24.8924,34.375
96.6322,12.4462,31.25|105.417,24.8924,37.5
96.6322,12.4462,31.25|101.025,18.6693,34.375
96.6322,18.6693,31.25|101.025,24.8924,34.375
70.278,24.8924,25|87.8475,49.7848,37.5
70.278,24.8924,25|79.0627,37.3386,31.25
70.278,24.8924,25|74.6703,31.1155,28.125
70.278,31.1155,25|74.6703,37.3386,28.125
79.0627,24.8924,25|87.8475,37.3386,31.25
79.0627,24.8924,25|83.4551,31.1155,28.125
79.0627,31.1155,25|83.4551,37.3386,28.125
70.278,37.3386,25|79.0627,49.7848,31.25
70.278,37.3386,25|74.6703,43.5617,28.125
70.278,43.5617,25|74.6703,49.7848,28.125
79.0627,37.3386,25|87.8475,49.7848,31.25
79.0627,37.3386,25|83.4551,43.5617,28.125
79.0627,43.5617,25|83.4551,49.7848,28.125
70.278,24.8924,31.25|79.0627,37.3386,37.5
70.278,24.8924,31.25|74.6703,31.1155,34.375
70.278,31.1155,31.25|74.6703,37.3386,34.375
79.0627,24.8924,31.25|87.8475,37.3386,37.5
79.0627,24.8924,31.25|83.4551,31.1155,34.375
79.0627,31.1155,31.25|83.4551,37.3386,34.375
70.278,37.3386,31.25|79.0627,49.7848,37.5
70.278,37.3386,31.25|74.6703,43.5617,34.375
70.278,43.5617,31.25|74.6703,49.7848,34.375
79.0627,37.3386,31.25|87.8475,49.7848,37.5
79.0627,37.3386,31.25|83.4551,43.5617,34.375
79.0627,43.5617,31.25|83.4551,49.7848,34.375
87.8475,24.8924,25|105.417,49.7848,37.5
87.8475,24.8924,25|96.6322,37.3386,31.25
87.8475,24.8924,25|92.2398,31.1155,28.125
87.8475,31.1155,25|92.2398,37.3386,28.125
96.6322,24.8924,25|105.417,37.3386,31.25
96.6322,24.8924,25|101.025,31.1155,28.125
96.6322,31.1155,25|101.025,37.3386,28.125
87.8475,37.3386,25|96.6322,49.7848,31.25
87.8475,37.3386,25|92.2398,43.5617,28.125
87.8475,43.5617,25|92.2398,49.7848,28.125
96.6322,37.3386,25|105.417,49.7848,31.25
96.6322,37.3386,25|101.025,43.5617,28.125
96.6322,43.5617,25|101.025,49.7848,28.125
87.8475,24.8924,31.25|96.6322,37.3386,37.5
87.8475,24.8924,31.25|92.2398,31.1155,34.375
87.8475,31.1155,31.25|92.2398,37.3386,34.375
96.6322,24.8924,31.25|105.417,37.3386,37.5
96.6322,24.8924,31.25|101.025,31.1155,34.375
96.6322,31.1155,31.25|101.025,37.3386,34.375
87.8475,37.3386,31.25|96.6322,49.7848,37.5
87.8475,37.3386,31.25|92.2398,43.5617,34.375
87.8475,43.5617,31.25|92.2398,49.7848,34.375
96.6322,37.3386,31.25|105.417,49.7848,37.5
96.6322,37.3386,31.25|101.025,43.5617,34.375
96.6322,43.5617,31.25|101.025,49.7848,34.375
70.278,0,37.5|87.8475,24.8924,50
70.278,0,37.5|79.0627,12.4462,43.75
70.278,0,37.5|74.6703,6.22311,40.625
70.278,6.22311,37.5|74.6703,12.4462,40.625
79.0627,0,37.5|87.8475,12.4462,43.75
79.0627,0,37.5|83.4551,6.22311,40.625
79.0627,6.22311,37.5|83.4551,12.4462,40.625
70.278,12.4462,37.5|79.0627,24.8924,43.75
70.278,12.4462,37.5|74.6703,18.6693,40.625
70.278,18.6693,37.5|74.6703,24.8924,40.625
79.0627,12.4462,37.5|87.8475,24.8924,43.75
79.0627,12.4462,37.5|83.4551,18.6693,40.625
79.0627,18.6693,37.5|83.4551,24.8924,40.625
70.278,0,43.75|79.0627,12.4462,50
70.278,0,43.75|74.6703,6.22311,46.875
70.278,6.22311,43.75|74.6703,12.4462,46.875
79.0627,0,43.75|87.8475,12.4462,50
79.0627,0,43.75|83.4551,6.22311,46.875
79.0627,6.22311,43.75|83.4551,12.4462,46.875
70.278,12.4462,43.75|79.0627,24.8924,50
70.278,12.4462,43.75|74.6703,18.6693,46.875
70.278,18.6693,43.75|74.6703,24.8924,46.875
79.0627,12.4462,43.75|87.8475,24.8924,50
79.0627,12.4462,43.75|83.4551,18.6693,46.875
79.0627,18.6693,43.75|83.4551,24.8924,46.875
87.8475,0,37.5|105.417,24.8924,50
87.8475,0,37.5|96.6322,12.4462,43.75
87.8475,0,37.5|92.2398,6.22311,40.625
87.8475,6.22311,37.5|92.2398,12.4462,40.625
96.6322,0,37.5|105.417,12.4462,43.75
96.6322,0,37.5|101.025,6.22311,40.625
96.6322,6.22311,37.5|101.025,12.4462,40.625
87.8475,12.4462,37.5|96.6322,24.8924,43.75
87.8475,12.4462,37.5|92.2398,18.6693,40.625
87.8475,18.6693,37.5|92.2398,24.8924,40.625
96.6322,12.4462,37.5|105.417,24.8924,43.75
96.6322,12.4462,37.5|101.025,18.6693,40.625
96.6322,18.6693,37.5|101.025,24.8924,40.625
87.8475,0,43.75|96.6322,12.4462,50
87.8475,0,43.75|92.2398,6.22311,46.875
87.8475,6.22311,43.75|92.2398,12.4462,46.875
96.6322,0,43.75|105.417,12.4462,50
96.6322,0,43.75|101.025,6.22311,46.875
96.6322,6.22311,43.75|101.025,12.4462,46.875
87.8475,12.4462,43.75|96.6322,24.8924,50
87.8475,12.4462,43.75|92.2398,18.6693,46.875
87.8475,18.6693,43.75|92.2398,24.8924,46.875
96.6322,12.4462,43.75|105.417,24.8924,50
96.6322,12.4462,43.75|101.025,18.6693,46.875
96.6322,18.6693,43.75|101.025,24.8924,46.875
70.278,24.8924,37.5|87.8475,49.7848,50
70.278,24.8924,37.5|79.0627,37.3386,43.75
70.278,24.8924,37.5|74.6703,31.1155,40.625
70.278,31.1155,37.5|74.6703,37.3386,40.625
79.0627,24.8924,37.5|87.8475,37.3386,43.75
79.0627,24.8924,37.5|83.4551,31.1155,40.625
79.0627,31.1155,37.5|83.4551,37.3386,40.625
70.278,37.3386,37.5|79.0627,49.7848,43.75
70.278,37.3386,37.5|74.6703,43.5617,40.625
70.278,43.5617,37.5|74.6703,49.7848,40.625
79.0627,37.3386,37.5|87.8475,49.7848,43.75
79.0627,37.3386,37.5|83.4551,43.5617,40.625
79.0627,43.5617,37.5|83.4551,49.7848,40.625
70.278,24.8924,43.75|79.0627,37.3386,50
70.278,24.8924,43.75|74.6703,31.1155,46.875
70.278,31.1155,43.75|74.6703,37.3386,46.875
79.0627,24.8924,43.75|87.8475,37.3386,50
79.0627,24.8924,43.75|83.4551,31.1155,46.875
79.0627,31.1155,43.75|83.4551,37.3386,46.875
70.278,37.3386,43.75|79.0627,49.7848,50
70.278,37.3386,43.75|74.6703,43.5617,46.875
70.278,43.5617,43.75|74.6703,49.7848,46.875
79.0627,37.3386,43.75|87.8475,49.7848,50
79.0627,37.3386,43.75|83.4551,43.5617,46.875
79.0627,43.5617,43.75|83.4551,49.7848,46.875
87.8475,24.8924,37.5|105.417,49.7848,50
87.8475,24.8924,37.5|96.6322,37.3386,43.75
87.8475,24.8924,37.5|92.2398,31.1155,40.625
87.8475,31.1155,37.5|92.2398,37.3386,40.625
96.6322,24.8924,37.5|105.417,37.3386,43.75
96.6322,24.8924,37.5|101.025,31.1155,40.625
96.6322,31.1155,37.5|101.025,37.3386,40.625
87.8475,37.3386,37.5|96.6322,49.7848,43.75
87.8475,37.3386,37.5|92.2398,43.5617,40.625
87.8475,43.5617,37.5|92.2398,49.7848,40.625
96.6322,37.3386,37.5|105.417,49.7848,43.75
96.6322,37.3386,37.5|101.025,43.5617,40.625
96.6322,43.5617,37.5|101.025,49.7848,40.625
87.8475,24.8924,43.75|96.6322,37.3386,50
87.8475,24.8924,43.75|92.2398,31.1155,46.875
87.8475,31.1155,43.75|92.2398,37.3386,46.875
96.6322,24.8924,43.75|105.417,37.3386,50
96.6322,24.8924,43.75|101.025,31.1155,46.875
96.6322,31.1155,43.75|101.025,37.3386,46.875
87.8475,37.3386,43.75|96.6322,49.7848,50
87.8475,37.3386,43.75|92.2398,43.5617,46.875
87.8475,43.5617,43.75|92.2398,49.7848,46.875
96.6322,37.3386,43.75|105.417,49.7848,50
96.6322,37.3386,43.75|101.025,43.5617,46.875
96.6322,43.5617,43.75|101.025,49.7848,46.875
105.417,0,25|140.556,49.7848,50
105.417,0,25|122.986,24.8924,37.5
105.417,0,25|114.202,12.4462,31.25
105.417,0,25|109.809,6.22311,28.125
105.417,6.22311,25|109.809,12.4462,28.125
114.202,0,25|122.986,12.4462,31.25
114.202,0,25|118.594,6.22311,28.125
114.202,6.22311,25|118.594,12.4462,28.125
105.417,12.4462,25|114.202,24.8924,31.25
105.417,12.4462,25|109.809,18.6693,28.125
105.417,18.6693,25|109.809,24.8924,28.125
114.202,12.4462,25|122.986,24.8924,31.25
114.202,12.4462,25|118.594,18.6693,28.125
114.202,18.6693,25|118.594,24.8924,28.125
105.417,0,31.25|114.202,12.4462,37.5
105.417,0,31.25|109.809,6.22311,34.375
105.417,6.22311,31.25|109.809,12.4462,34.375
114.202,0,31.25|122.986,12.4462,37.5
114.202,0,31.25|118.594,6.22311,34.375
114.202,6.22311,31.25|118.594,12.4462,34.375
105.417,12.4462,31.25|114.202,24.8924,37.5
105.417,12.4462,31.25|109.809,18.6693,34.375
105.417,18.6693,31.25|109.809,24.8924,34.375
114.202,12.4462,31.25|122.986,24.8924,37.5
114.202,12.4462,31.25|118.594,18.6693,34.375
114.202,18.6693,31.25|118.594,24.8924,34.375
122.986,0,25|140.556,24.8924,37.5
122.986,0,25|131.771,12.4462,31.25
122.986,0,25|127.379,6.22311,28.125
122.986,6.22311,25|127.379,12.4462,28.125
131.771,0,25|140.556,12.4462,31.25
131.771,0,25|136.164,6.22311,28.125
131.771,6.22311,25|136.164,12.4462,28.125
122.986,12.4462,25|131.771,24.8924,31.25
122.986,12.4462,25|127.379,18.6693,28.125
122.986,18.6693,25|127.379,24.8924,28.125
131.771,12.4462,25|140.556,24.8924,31.25
131.771,12.4462,25|136.164,18.6693,28.125
131.771,18.6693,25|136.164,24.8924,28.125
122.986,0,31.25|131.771,12.4462,37.5
122.986,0,31.25|127.379,6.22311,34.375
